id,alias,image_url,url,review_count,rating,transactions,phone,coordinates.latitude,coordinates.longitude,location.city,location.zip_code,location.country,location.state,location.display_address,address,similitud_direccion,similitud_direccion_menor_50,aliases,aliases_2,price_num
sJOPkTGLi53eB46ykvDeRg,farm-bar-lakeview-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/fwGeritl9InMUDM4bgdo4A/o.jpg,https://www.yelp.com/biz/farm-bar-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,542,4.2,"['delivery', 'pickup']",17732812599,41.93643,-87.66141,Chicago,60657,US,IL,"['1300 W Wellington Ave', 'Chicago, IL 60657']",1300 W Wellington Ave,63,False,"['bars', 'newamerican', 'beer_and_wine']","bars, newamerican, beer_and_wine",2.0
8G8enRqkEkYE2kDvg4Lx5Q,sando-street-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/BFu7fa18zIItpxjFKAnkRA/o.jpg,https://www.yelp.com/biz/sando-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,83,4.5,[],17736986475,41.91019,-87.667407,Chicago,60622,US,IL,"['1547 N Ashland Ave', 'Chicago, IL 60622']",1547 N Ashland Ave,59,False,"['japanese', 'sandwiches', 'asianfusion']","japanese, sandwiches, asianfusion",2.0
fgvHPmFQW-nSdhj8iBAgwQ,the-lanzaga-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/vlpeyGMKhZyenmPRMzejMw/o.jpg,https://www.yelp.com/biz/the-lanzaga-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,66,4.8,"['delivery', 'pickup']",17732003303,41.95015297706449,-87.64916544955136,Chicago,60613,US,IL,"['3736 North Broadway', 'Chicago, IL 60613']",3736 North Broadway,60,False,"['latin', 'breakfast_brunch']","latin, breakfast_brunch",2.0
ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/_mVMvZ6RHzyzmXcDxG18vA/o.jpg,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6093,4.2,['delivery'],13126985000,41.8934479679332,-87.62835547326355,Chicago,60654,US,IL,"['626 N State St', 'Chicago, IL 60654']",626 N State St,53,False,"['italian', 'wine_bars']","italian, wine_bars",2.0
rzeQrwEuv1lo_wu1oD_brA,mirella-s-tavern-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/9_cmjjPLv0u0jSeL02ogOQ/o.jpg,https://www.yelp.com/biz/mirella-s-tavern-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,66,4.4,"['delivery', 'pickup']",17732706196,41.90337419999999,-87.679574,Chicago,60622,US,IL,"['2056 W Division St', 'Chicago, IL 60622']",2056 W Division St,59,False,['restaurants'],restaurants,2.0
UKs05XWhbP0riI8O0Kv36w,boeufhaus-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/7hN_wnHbgbhw58eYjk1nkw/o.jpg,https://www.yelp.com/biz/boeufhaus-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,483,4.2,['delivery'],17736612116,41.899831,-87.687487,Chicago,60622,US,IL,"['1012 N Western Ave', 'Chicago, IL 60622']",1012 N Western Ave,59,False,"['brasseries', 'cocktailbars', 'steak']","brasseries, cocktailbars, steak",3.0
ATbuE6MdSeYLIxcfB8MYCA,cabra-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/AodXsI8hnevZb7dINgk-Bw/o.jpg,https://www.yelp.com/biz/cabra-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,892,4.2,['delivery'],13127611717,41.885851,-87.649086,Chicago,60607,US,IL,"['200 N Green St', 'Chicago, IL 60607']",200 N Green St,53,False,['peruvian'],peruvian,3.0
0nVSViYNE7n060ib1ALSww,evette-s-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/dMS0RHnOCEqJByyw2QqIXg/o.jpg,https://www.yelp.com/biz/evette-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,161,4.3,"['delivery', 'pickup']",17737998478,41.918487,-87.63836,Chicago,60614,US,IL,"['350 W Armitage Ave', 'Chicago, IL 60614']",350 W Armitage Ave,59,False,"['mediterranean', 'tacos']","mediterranean, tacos",2.0
OM24LGQGFp1PfaiYrkOIbQ,lilac-tiger-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/kkEQ0ydu9bJt0FtHyMEY0g/o.jpg,https://www.yelp.com/biz/lilac-tiger-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,39,4.3,"['delivery', 'pickup']",0,41.903512007398334,-87.6717396453023,Chicago,60622,US,IL,"['1742 W Division St', 'Chicago, IL 60622']",1742 W Division St,59,False,"['indpak', 'cocktailbars']","indpak, cocktailbars",2.0
9aUbPj7dgcjdqF_C0OKjPQ,gavroche-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/ZMKGxH4B6-VDcutPTi_Deg/o.jpg,https://www.yelp.com/biz/gavroche-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,52,4.5,[],13128988925,41.91,-87.63424,Chicago,60611,US,IL,"['1529 N Wells St', 'Chicago, IL 60611']",1529 N Wells St,55,False,['french'],french,2.0
ERYEi0job-Kwca1lkOcRhg,noodlebird-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/-x89y6ChRWe-tqHfSGfFdQ/o.jpg,https://www.yelp.com/biz/noodlebird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,130,4.3,"['delivery', 'pickup']",17737544000,41.93194357461772,-87.7023888774715,Chicago,60647,US,IL,"['2957 W Diversey', 'Chicago, IL 60647']",2957 W Diversey,55,False,"['asianfusion', 'noodles']","asianfusion, noodles",2.0
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/NRjWQMfyHd3FWFl31erMJA/o.jpg,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,4.6,['delivery'],17733608213,41.935833,-87.662938,Chicago,60657,US,IL,"['2965 N Lincoln Ave', 'Chicago, IL 60657']",2965 N Lincoln Ave,59,False,"['french', 'comfortfood', 'desserts']","french, comfortfood, desserts",3.0
7vsOVA4wrHP6f3DMQdD8og,volare-ristorante-italiano-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/FIw-vjciyZeCfzKyPyUr0Q/o.jpg,https://www.yelp.com/biz/volare-ristorante-italiano-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3100,4.3,"['delivery', 'pickup', 'restaurant_reservation']",13124109900,41.8915901798304,-87.6225186472213,Chicago,60611,US,IL,"['201 E Grand Ave', 'Chicago, IL 60611']",201 E Grand Ave,55,False,['italian'],italian,3.0
p-a5uSlaIENNTmoYqOvTYA,denuccis-lincoln-park,https://s3-media0.fl.yelpcdn.com/bphoto/7CUSbEI2lT7RXPufQUqtCw/o.jpg,https://www.yelp.com/biz/denuccis-lincoln-park?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,213,4.4,[],17736978780,41.91993037383063,-87.6414504647255,Lincoln Park,60614,US,IL,"['503 W Dickens Ave', 'Lincoln Park, IL 60614']",503 W Dickens Ave,53,False,"['newamerican', 'italian']","newamerican, italian",3.0
Yc_VAHPXcl_h2CeEr_XfkQ,bolivar-and-lincoln-venezuelan-cafe-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/yPoMtvgqe0G_UNMpHQgz_w/o.jpg,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,271,4.8,"['delivery', 'pickup']",13129981735,41.943218,-87.65401,Chicago,60657,US,IL,"['3349 N Sheffield Ave', 'Chicago, IL 60657']",3349 N Sheffield Ave,62,False,"['cafes', 'venezuelan']","cafes, venezuelan",2.0
EYjyi_lytYaM1Ty7-kNKSg,phodega-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/rDsx27fhZnZhjKPq8xV2wg/o.jpg,https://www.yelp.com/biz/phodega-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,364,4.3,"['delivery', 'pickup']",17736878187,41.90334127310094,-87.6758734,Chicago,60622,US,IL,"['1924 W Division St', 'Chicago, IL 60622']",1924 W Division St,59,False,"['vietnamese', 'hainan', 'noodles']","vietnamese, hainan, noodles",2.0
V2jEs7sH44pcG1J9x59f9w,doves-luncheonette-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/Bgxh3Qp5__FWRLxAfYpKEA/o.jpg,https://www.yelp.com/biz/doves-luncheonette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,814,4.2,"['delivery', 'pickup']",17736454060,41.909487,-87.677293,Chicago,60622,US,IL,"['1545 N Damen Ave', 'Chicago, IL 60622']",1545 N Damen Ave,56,False,"['southern', 'tex-mex', 'breakfast_brunch']","southern, tex-mex, breakfast_brunch",2.0
eWEfgeuMkGjC-yeV7dXArw,monarch-and-lion-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/jVhl9mG-vUMASv4-cT4BuQ/o.jpg,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,212,4.1,"['delivery', 'pickup']",13129732623,41.891153,-87.61997400000001,Chicago,60611,US,IL,"['302 E Illinois St', 'Chicago, IL 60611']",302 E Illinois St,58,False,"['british', 'fishnchips', 'indpak']","british, fishnchips, indpak",2.0
TC8tG6To87DUzC365njvXw,river-roast-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1371,4.0,"['delivery', 'pickup']",13128220100,41.887957929885,-87.63227535993691,Chicago,60654,US,IL,"['315 N La Salle Dr', 'Chicago, IL 60654']",315 N La Salle Dr,58,False,"['tradamerican', 'cocktailbars', 'venues']","tradamerican, cocktailbars, venues",3.0
XWGnfSRLO0zXOPS8ZxFJnQ,solette-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/hLiVLDQgE9sUIxh7uiaNMg/o.jpg,https://www.yelp.com/biz/solette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,4.8,[],13127575212,41.884111366960376,-87.634741589427,Chicago,60606,US,IL,"['225 W Randolph St', 'Chicago, IL 60606']",225 W Randolph St,58,False,"['tradamerican', 'desserts', 'venues']","tradamerican, desserts, venues",2.0
8wARj6QqmnSkUqLwoBCn7w,gibsons-italia-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/d0zDS01iNPzrI-vNWzaA1A/o.jpg,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1045,4.3,['delivery'],13124141100,41.88660415612635,-87.63957346218746,Chicago,60606,US,IL,"['233 N Canal St', 'Chicago, IL 60606']",233 N Canal St,53,False,"['steak', 'italian', 'seafood']","steak, italian, seafood",3.0
SfaA8AXQVtPY1JtAuJrgaw,la-catedral-cafe-and-restaurant-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/GglraKFX83XjZbikoXV57A/o.jpg,https://www.yelp.com/biz/la-catedral-cafe-and-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,659,4.3,"['delivery', 'pickup']",17738237546,41.84620962373961,-87.70902274437614,Chicago,60623,US,IL,"['2500 S Christiana Ave', 'Chicago, IL 60623']",2500 S Christiana Ave,63,False,"['mexican', 'breakfast_brunch', 'coffee']","mexican, breakfast_brunch, coffee",2.0
YrC3D7DVIQvGVFWBUQw4-w,chef-ciccio-beef-balls-beer-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/ZTxeS0IQMTUWRM_Zq5NyLg/o.jpg,https://www.yelp.com/biz/chef-ciccio-beef-balls-beer-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,78,4.9,"['delivery', 'pickup']",13128775639,41.89170724874642,-87.60848070057254,Chicago,60611,US,IL,"['600 E Grand Ave', 'Chicago, IL 60611']",600 E Grand Ave,55,False,"['italian', 'sandwiches']","italian, sandwiches",2.0
oSI2djSdl7KjNGwb7PDWCg,lao-peng-you-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/0aCZMcsqMwjpDhmVh2u6qw/o.jpg,https://www.yelp.com/biz/lao-peng-you-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,374,4.2,['pickup'],18722068624,41.89610667,-87.67786167,Chicago,60622,US,IL,"['2020 W Chicago Ave', 'Chicago, IL 60622']",2020 W Chicago Ave,59,False,['chinese'],chinese,2.0
NCbmJtryUXXg1mtoZg8aJg,tak-korean-bistro-and-karaoke-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/TPcDriS5OH-4F6FHqj-fwQ/o.jpg,https://www.yelp.com/biz/tak-korean-bistro-and-karaoke-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,128,4.4,"['delivery', 'pickup']",13127226632,41.86823,-87.62635,Chicago,60605,US,IL,"['1132 S Wabash Ave', 'Lower Level', 'Chicago, IL 60605']","1132 S Wabash Ave, Lower Level",69,False,"['korean', 'karaoke', 'cocktailbars']","korean, karaoke, cocktailbars",3.0
NMhq1mBTxwmvxzmUB9BbrA,taste-of-japan-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/uVZTPYgRKDDk0oLnQqbqzw/o.jpg,https://www.yelp.com/biz/taste-of-japan-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,20,4.7,"['restaurant_reservation', 'delivery', 'pickup']",13125889818,41.886037,-87.633631,Chicago,60606,US,IL,"['201 N Wells St', 'Chicago, IL 60606']",201 N Wells St,53,False,"['sushi', 'japacurry', 'ramen']","sushi, japacurry, ramen",2.0
4wmRu3bpaSpW999SHGK34g,sterling-food-hall-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/tlmOG9Y14g2YN8QTf9YpRw/o.jpg,https://www.yelp.com/biz/sterling-food-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,524,4.2,[],13122783040,41.879784,-87.630254,Chicago,60603,US,IL,"['125 S Clark St', 'Chicago, IL 60603']",125 S Clark St,53,False,['food_court'],food_court,2.0
eTDiXThHbw1FYNSGoeGB-Q,cumin-lakeview-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/krppYAga5bA2HmJRPc-K3Q/o.jpg,https://www.yelp.com/biz/cumin-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,34,4.6,"['delivery', 'pickup']",17736879024,41.93970291312647,-87.65574289999999,Chicago,60657,US,IL,"['1039 W Belmont Ave', 'Chicago, IL 60657']",1039 W Belmont Ave,59,False,"['indpak', 'himalayan']","indpak, himalayan",2.0
soRFbCCBxvunxaLNTs7aIQ,italian-homemade-company-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/m7oqWyMJ1jtZdKmlzwvgeA/o.jpg,https://www.yelp.com/biz/italian-homemade-company-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,112,4.7,"['delivery', 'pickup']",13122650697,41.88662,-87.65168,Chicago,60607,US,IL,"['947 W Fulton Market St', 'Chicago, IL 60607']",947 W Fulton Market St,64,False,"['pastashops', 'italian', 'piadina']","pastashops, italian, piadina",2.0
YghqKXYrA7mvQkkrhMYSHw,chubby-cattle-chicago-10,https://s3-media0.fl.yelpcdn.com/bphoto/Y1T7nMcAEsmIb-SH0yA33g/o.jpg,https://www.yelp.com/biz/chubby-cattle-chicago-10?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,325,4.6,['restaurant_reservation'],17734519398,41.8534739,-87.6345661,Chicago,60616,US,IL,"['2162 S Archer', 'Chicago, IL 60616']",2162 S Archer,51,False,"['bbq', 'japanese', 'steak']","bbq, japanese, steak",4.0
0Zu5S3zJvLC1Ve7kGAttDQ,bárbaro-taquería-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/00W6gWPyILBBvIfVO_QnIA/o.jpg,https://www.yelp.com/biz/b%C3%A1rbaro-taquer%C3%ADa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,205,4.5,"['delivery', 'pickup']",17736978913,41.90997,-87.69074,Chicago,60647,US,IL,"['2525 W North Ave', 'Chicago, IL 60647']",2525 W North Ave,56,False,"['mexican', 'cocktailbars']","mexican, cocktailbars",2.0
NmynDaHorWl1uO2ppOouUA,la-sandwichera-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/3bMXFRMygAOzx310IgbZgA/o.jpg,https://www.yelp.com/biz/la-sandwichera-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,64,4.9,['delivery'],17736977477,41.902763142599,-87.6953441678981,Chicago,60622,US,IL,"['2721 W Division St', 'Chicago, IL 60622']",2721 W Division St,59,False,['sandwiches'],sandwiches,2.0
PH2qRMJ2s4oqI1-9wlu2jw,rose-mary-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/1ohj2UxPl0rRVk_uUK1T-w/o.jpg,https://www.yelp.com/biz/rose-mary-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,821,4.3,['delivery'],18722603921,41.88698,-87.65119,Chicago,60607,US,IL,"['932 W Fulton Market', 'Chicago, IL 60607']",932 W Fulton Market,60,False,"['italian', 'modern_european', 'cocktailbars']","italian, modern_european, cocktailbars",4.0
DYCHD6-EUjQXRC8E3srMow,egg-tuck-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/E1JIySTbgKaxPVm6AAg01A/o.jpg,https://www.yelp.com/biz/egg-tuck-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,419,4.4,"['delivery', 'pickup']",18723182108,41.887583,-87.62493,Chicago,60601,US,IL,"['326 N Michigan', 'Chicago, IL 60601']",326 N Michigan,53,False,"['breakfast_brunch', 'coffee', 'sandwiches']","breakfast_brunch, coffee, sandwiches",2.0
6W7GXCT5CLSN6riQlmSe2w,3-asian-sisters-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/lscj7vVlCUVTDz84Q76GRQ/o.jpg,https://www.yelp.com/biz/3-asian-sisters-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,22,4.9,"['delivery', 'pickup']",13129550011,41.925604,-87.649683,Chicago,60614,US,IL,"['818 West Fullerton Ave', 'Chicago, IL 60614']",818 West Fullerton Ave,64,False,['vietnamese'],vietnamese,2.0
KZApzFOcsnOmK6dtGWy03Q,pierogi-kitchen-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/37scVLxFKOxPWID1OJmeTw/o.jpg,https://www.yelp.com/biz/pierogi-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,105,4.5,"['delivery', 'pickup']",17737998273,41.91071,-87.67484,Chicago,60622,US,IL,"['1856 West North Ave', 'Chicago, IL 60622']",1856 West North Ave,60,False,"['polish', 'breakfast_brunch', 'cocktailbars']","polish, breakfast_brunch, cocktailbars",2.0
QYqcNmX-jKY1xPrtV85L3Q,aztec-daves-cantina-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/mwv4aA_TW4BzpD7GIHKzfw/o.jpg,https://www.yelp.com/biz/aztec-daves-cantina-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,95,4.5,"['delivery', 'pickup']",17737998644,41.90238,-87.69656,Chicago,60622,US,IL,"['1143 N California Ave', 'Chicago, IL 60622']",1143 N California Ave,63,False,"['cocktailbars', 'mexican', 'breakfast_brunch']","cocktailbars, mexican, breakfast_brunch",2.0
2Oi105ekJSsbFde25kuSXQ,shang-noodle-chicago-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/yTVE4kX4xcqCGmPooqsiOg/o.jpg,https://www.yelp.com/biz/shang-noodle-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,430,4.3,"['delivery', 'pickup']",13122852218,41.89153,-87.62204,Chicago,60611,US,IL,"['215 E Grand Ave', 'Chicago, IL 60611']",215 E Grand Ave,55,False,"['chinese', 'noodles']","chinese, noodles",2.0
ej4_eY_5j3qnOAbOqn3f8g,yardbird-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/sldxYqXRmoiOYTBTKcBItg/o.jpg,https://www.yelp.com/biz/yardbird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,418,3.8,"['delivery', 'pickup']",13129999760,41.89199674443663,-87.62704692657827,Chicago,60654,US,IL,"['530 N Wabash Ave', 'Chicago, IL 60654']",530 N Wabash Ave,56,False,"['newamerican', 'southern', 'cocktailbars']","newamerican, southern, cocktailbars",2.0
zFbAbx4GJfu1GByUG6rDOw,la-grande-boucherie-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/Dkm61x578EMTc7CptGwozg/o.jpg,https://www.yelp.com/biz/la-grande-boucherie-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,527,4.4,"['delivery', 'pickup']",13126243014,41.89029,-87.62935,Chicago,60654,US,IL,"['431 N Dearborn St', 'Chicago, IL 60654']",431 N Dearborn St,58,False,"['steak', 'french', 'cocktailbars']","steak, french, cocktailbars",3.0
DvEZ2-c0s9TROoUz_FOjrQ,cebu-chicago-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/VGVGoaAAm81JJo7kztXo1g/o.jpg,https://www.yelp.com/biz/cebu-chicago-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,88,4.3,[],17737099153,41.93830333591481,-87.66724292188883,Chicago,60657,US,IL,"['3120 N Lincoln Ave', 'Chicago, IL 60657']",3120 N Lincoln Ave,59,False,"['filipino', 'waffles', 'sandwiches']","filipino, waffles, sandwiches",2.0
etdDXmh2FnRgOgCRge5MAQ,ocean-grill-and-bar-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/lMrvyRvfwfHNUN1w13et4g/o.jpg,https://www.yelp.com/biz/ocean-grill-and-bar-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,164,4.3,"['delivery', 'pickup']",13122261826,41.856734,-87.63923,Chicago,60616,US,IL,"['1826 S Canal St', 'Chicago, IL 60616']",1826 S Canal St,55,False,['vietnamese'],vietnamese,2.0
