id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
nnP8axu680aDGPdQ4TuSkA,wake-n-bacon-chicago,Wake ‘n Bacon,https://s3-media0.fl.yelpcdn.com/bphoto/rbp7mW7N5VmYYwLBM4y46w/o.jpg,False,https://www.yelp.com/biz/wake-n-bacon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,551,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.1,"['delivery', 'pickup']",$$,+17738805100,(773) 880-5100,4984.941524324738,41.940442,-87.64041,420 W Belmont Ave,,,Chicago,60657,US,IL,"['420 W Belmont Ave', 'Chicago, IL 60657']"
VTvA123KB4mH9etLGvEYlA,oliver-s-chicago,Oliver’s,https://s3-media0.fl.yelpcdn.com/bphoto/DTg-jmTx5NDz9oS-dmIR2g/o.jpg,False,https://www.yelp.com/biz/oliver-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,91,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.6,"['delivery', 'pickup']",,+12133203100,(213) 320-3100,6730.659699529403,41.85906589108441,-87.62520072892792,1639 S Wabash Ave,,,Chicago,60616,US,IL,"['1639 S Wabash Ave', 'Chicago, IL 60616']"
WyjV1N1iQcXnk9_oLHaKxw,pinched-on-the-river-chicago,Pinched on the River,https://s3-media0.fl.yelpcdn.com/bphoto/hG1XJ0qQ2X4Kv1aSiVHiag/o.jpg,False,https://www.yelp.com/biz/pinched-on-the-river-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,497,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.4,"['delivery', 'pickup']",$$,+13125263883,(312) 526-3883,5361.856765940691,41.8909516,-87.6161529,443 E Illinois St,,,Chicago,60611,US,IL,"['443 E Illinois St', 'Chicago, IL 60611']"
_O2_9HL-pnb3ZvOOfjRDuA,shinhwa-korean-steakhouse-chicago-3,Shinhwa Korean Steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/9g_EO1kihdh9-25jKOfFUA/o.jpg,False,https://www.yelp.com/biz/shinhwa-korean-steakhouse-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,109,"[{'alias': 'korean', 'title': 'Korean'}]",4.3,['restaurant_reservation'],$$$,+13122919034,(312) 291-9034,7330.6765580657,41.848942923017454,-87.63170820559958,2407 S Wentworth Ave,,,Chicago,60616,US,IL,"['2407 S Wentworth Ave', 'Chicago, IL 60616']"
asY7B6x7ZdTivOq4sElZQg,hoyts-chicago-chicago-3,Hoyt's Chicago,https://s3-media0.fl.yelpcdn.com/bphoto/Wct4BHU4OAoooEe7cc7New/o.jpg,False,https://www.yelp.com/biz/hoyts-chicago-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],,+13123469870,(312) 346-9870,4743.629336655919,41.8873941,-87.62569400000001,71 E Wacker Dr,,,Chicago,60601,US,IL,"['71 E Wacker Dr', 'Chicago, IL 60601']"
XOLX_XVqY776i6PyIHp_6Q,the-warbler-chicago-2,The Warbler,https://s3-media0.fl.yelpcdn.com/bphoto/YA8ILcDABw5IA94y56CCdQ/o.jpg,False,https://www.yelp.com/biz/the-warbler-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,556,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,['delivery'],$$,+17736810950,(773) 681-0950,6587.819115668011,41.9642255519757,-87.6854829048272,4535 N Lincoln Ave,,,Chicago,60625,US,IL,"['4535 N Lincoln Ave', 'Chicago, IL 60625']"
HuB9hjq-X4LEEqxN2RhAVw,kama-chicago-2,Kama,https://s3-media0.fl.yelpcdn.com/bphoto/JV4D64sjn5PoYd3D0hY9fg/o.jpg,False,https://www.yelp.com/biz/kama-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,111,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",,+17739047640,(773) 904-7640,498.54875265854815,41.90971,-87.676833,1560 N Milwaukee Ave,,,Chicago,60622,US,IL,"['1560 N Milwaukee Ave', 'Chicago, IL 60622']"
bmTC5TdAQh0s2y24nTS4bA,kayao-chicago,Kayao,https://s3-media0.fl.yelpcdn.com/bphoto/4Wja0ifExm6ZLGoGFh-R1Q/o.jpg,False,https://www.yelp.com/biz/kayao-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,89,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],,+18723422246,(872) 342-2246,3547.2735747851993,41.90541208020734,-87.63487429999999,1252 N Wells St,,,Chicago,60610,US,IL,"['1252 N Wells St', 'Chicago, IL 60610']"
SNMDHCuAwZQX-Chtq7Q5lA,nettare-chicago-2,Nettare,https://s3-media0.fl.yelpcdn.com/bphoto/jPt59g6FwVkW-lIrm7t0YQ/o.jpg,False,https://www.yelp.com/biz/nettare-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,54,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,[],,,,1061.4659402869725,41.89575065216653,-87.67662461847067,1953 W Chicago Ave,,,Chicago,60622,US,IL,"['1953 W Chicago Ave', 'Chicago, IL 60622']"
dKbk0C9z_mRXh24-0vIHqA,mirra-chicago,Mirra,https://s3-media0.fl.yelpcdn.com/bphoto/26k4riQWH6QmZGbZbGT7yg/o.jpg,False,https://www.yelp.com/biz/mirra-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,85,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'indpak', 'title': 'Indian'}]",4.3,[],,,,1412.390271591231,41.917959764150055,-87.67737831920385,1954 W Armitage Ave,,,Chicago,60622,US,IL,"['1954 W Armitage Ave', 'Chicago, IL 60622']"
imi5EbVSwQXbqNJdYoEOyg,kanin-chicago,Kanin,https://s3-media0.fl.yelpcdn.com/bphoto/t0q5GdjhWJVlp5rpmHdU0w/o.jpg,False,https://www.yelp.com/biz/kanin-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,43,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.7,[],,,,7850.916638844436,41.975794,-87.679197,5131 N Damen Ave,,,Chicago,60625,US,IL,"['5131 N Damen Ave', 'Chicago, IL 60625']"
XR7K-0DlG3dikV4nRXPjYQ,matilda-chicago-3,Matilda,https://s3-media0.fl.yelpcdn.com/bphoto/jpiy-PIRluGINLuaQ3Pdww/o.jpg,False,https://www.yelp.com/biz/matilda-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,26,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.8,[],,,,3928.3749799793068,41.89188,-87.63378,535 N Wells St,,,Chicago,60654,US,IL,"['535 N Wells St', 'Chicago, IL 60654']"
IqJKz6-IBIbcfUcotMXO8Q,cafe-istanbul-chicago-4,Cafe Istanbul,https://s3-media0.fl.yelpcdn.com/bphoto/p9ItsZSsPz7hILRYWkteZQ/o.jpg,False,https://www.yelp.com/biz/cafe-istanbul-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,361,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['delivery', 'pickup']",$$,+17736619487,(773) 661-9487,196.30508907176466,41.9034987,-87.6778866,2014 W Division St,,,Chicago,60622,US,IL,"['2014 W Division St', 'Chicago, IL 60622']"
sJOPkTGLi53eB46ykvDeRg,farm-bar-lakeview-chicago,Farm Bar - Lakeview,https://s3-media0.fl.yelpcdn.com/bphoto/fwGeritl9InMUDM4bgdo4A/o.jpg,False,https://www.yelp.com/biz/farm-bar-lakeview-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,542,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.2,"['delivery', 'pickup']",$$,+17732812599,(773) 281-2599,3715.9040794570924,41.93643,-87.66141,1300 W Wellington Ave,,,Chicago,60657,US,IL,"['1300 W Wellington Ave', 'Chicago, IL 60657']"
8G8enRqkEkYE2kDvg4Lx5Q,sando-street-chicago,Sando Street,https://s3-media0.fl.yelpcdn.com/bphoto/BFu7fa18zIItpxjFKAnkRA/o.jpg,False,https://www.yelp.com/biz/sando-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,83,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,[],,+17736986475,(773) 698-6475,1013.0979990929146,41.91019,-87.667407,1547 N Ashland Ave,,,Chicago,60622,US,IL,"['1547 N Ashland Ave', 'Chicago, IL 60622']"
fgvHPmFQW-nSdhj8iBAgwQ,the-lanzaga-chicago,The Lanzaga,https://s3-media0.fl.yelpcdn.com/bphoto/vlpeyGMKhZyenmPRMzejMw/o.jpg,False,https://www.yelp.com/biz/the-lanzaga-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,66,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.8,"['delivery', 'pickup']",$$,+17732003303,(773) 200-3303,5523.149114838467,41.95015297706449,-87.64916544955136,3736 North Broadway,,,Chicago,60613,US,IL,"['3736 North Broadway', 'Chicago, IL 60613']"
ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,Quartino Ristorante,https://s3-media0.fl.yelpcdn.com/bphoto/_mVMvZ6RHzyzmXcDxG18vA/o.jpg,False,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,6093,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.2,['delivery'],$$,+13126985000,(312) 698-5000,4292.974325195948,41.8934479679332,-87.62835547326355,626 N State St,,,Chicago,60654,US,IL,"['626 N State St', 'Chicago, IL 60654']"
rzeQrwEuv1lo_wu1oD_brA,mirella-s-tavern-chicago,Mirella’s Tavern,https://s3-media0.fl.yelpcdn.com/bphoto/9_cmjjPLv0u0jSeL02ogOQ/o.jpg,False,https://www.yelp.com/biz/mirella-s-tavern-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,66,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.4,"['delivery', 'pickup']",,+17732706196,(773) 270-6196,259.02485297531945,41.90337419999999,-87.679574,2056 W Division St,,,Chicago,60622,US,IL,"['2056 W Division St', 'Chicago, IL 60622']"
UKs05XWhbP0riI8O0Kv36w,boeufhaus-chicago,Boeufhaus,https://s3-media0.fl.yelpcdn.com/bphoto/7hN_wnHbgbhw58eYjk1nkw/o.jpg,False,https://www.yelp.com/biz/boeufhaus-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,483,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.2,['delivery'],$$$,+17736612116,(773) 661-2116,1007.731288814802,41.899831,-87.687487,1012 N Western Ave,,,Chicago,60622,US,IL,"['1012 N Western Ave', 'Chicago, IL 60622']"
ATbuE6MdSeYLIxcfB8MYCA,cabra-chicago-2,Cabra,https://s3-media0.fl.yelpcdn.com/bphoto/AodXsI8hnevZb7dINgk-Bw/o.jpg,False,https://www.yelp.com/biz/cabra-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,892,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.2,['delivery'],$$$,+13127611717,(312) 761-1717,3208.06560352997,41.885851,-87.649086,200 N Green St,,,Chicago,60607,US,IL,"['200 N Green St', 'Chicago, IL 60607']"
0nVSViYNE7n060ib1ALSww,evette-s-chicago,Evette’s,https://s3-media0.fl.yelpcdn.com/bphoto/dMS0RHnOCEqJByyw2QqIXg/o.jpg,False,https://www.yelp.com/biz/evette-s-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,161,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.3,"['delivery', 'pickup']",$$,+17737998478,(773) 799-8478,3572.4265404350353,41.918487,-87.63836,350 W Armitage Ave,,,Chicago,60614,US,IL,"['350 W Armitage Ave', 'Chicago, IL 60614']"
OM24LGQGFp1PfaiYrkOIbQ,lilac-tiger-chicago-2,Lilac Tiger,https://s3-media0.fl.yelpcdn.com/bphoto/kkEQ0ydu9bJt0FtHyMEY0g/o.jpg,False,https://www.yelp.com/biz/lilac-tiger-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,39,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,"['delivery', 'pickup']",,,,533.1111694691926,41.903512007398334,-87.6717396453023,1742 W Division St,,,Chicago,60622,US,IL,"['1742 W Division St', 'Chicago, IL 60622']"
9aUbPj7dgcjdqF_C0OKjPQ,gavroche-chicago,Gavroche,https://s3-media0.fl.yelpcdn.com/bphoto/ZMKGxH4B6-VDcutPTi_Deg/o.jpg,False,https://www.yelp.com/biz/gavroche-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,52,"[{'alias': 'french', 'title': 'French'}]",4.5,[],,+13128988925,(312) 898-8925,3624.59931641062,41.91,-87.63424,1529 N Wells St,,,Chicago,60611,US,IL,"['1529 N Wells St', 'Chicago, IL 60611']"
ERYEi0job-Kwca1lkOcRhg,noodlebird-chicago,NoodleBird,https://s3-media0.fl.yelpcdn.com/bphoto/-x89y6ChRWe-tqHfSGfFdQ/o.jpg,False,https://www.yelp.com/biz/noodlebird-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,130,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['delivery', 'pickup']",$$,+17737544000,(773) 754-4000,3600.441191242136,41.93194357461772,-87.7023888774715,2957 W Diversey,,,Chicago,60647,US,IL,"['2957 W Diversey', 'Chicago, IL 60647']"
-otD9myzwCgSYXdcx90jLQ,dear-margaret-chicago,Dear Margaret,https://s3-media0.fl.yelpcdn.com/bphoto/NRjWQMfyHd3FWFl31erMJA/o.jpg,False,https://www.yelp.com/biz/dear-margaret-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,167,"[{'alias': 'french', 'title': 'French'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.6,['delivery'],$$$,+17733608213,(773) 360-8213,3616.872756012107,41.935833,-87.662938,2965 N Lincoln Ave,,,Chicago,60657,US,IL,"['2965 N Lincoln Ave', 'Chicago, IL 60657']"
7vsOVA4wrHP6f3DMQdD8og,volare-ristorante-italiano-chicago,Volare Ristorante Italiano,https://s3-media0.fl.yelpcdn.com/bphoto/FIw-vjciyZeCfzKyPyUr0Q/o.jpg,False,https://www.yelp.com/biz/volare-ristorante-italiano-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3100,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,"['delivery', 'pickup', 'restaurant_reservation']",$$$,+13124109900,(312) 410-9900,4816.404695098029,41.8915901798304,-87.6225186472213,201 E Grand Ave,,,Chicago,60611,US,IL,"['201 E Grand Ave', 'Chicago, IL 60611']"
p-a5uSlaIENNTmoYqOvTYA,denuccis-lincoln-park,DeNuccis,https://s3-media0.fl.yelpcdn.com/bphoto/7CUSbEI2lT7RXPufQUqtCw/o.jpg,False,https://www.yelp.com/biz/denuccis-lincoln-park?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,213,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'italian', 'title': 'Italian'}]",4.4,[],$$$,+17736978780,(773) 697-8780,3417.1392242489283,41.91993037383063,-87.6414504647255,503 W Dickens Ave,,,Lincoln Park,60614,US,IL,"['503 W Dickens Ave', 'Lincoln Park, IL 60614']"
Yc_VAHPXcl_h2CeEr_XfkQ,bolivar-and-lincoln-venezuelan-cafe-chicago,Bolivar & Lincoln Venezuelan Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/yPoMtvgqe0G_UNMpHQgz_w/o.jpg,False,https://www.yelp.com/biz/bolivar-and-lincoln-venezuelan-cafe-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,271,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]",4.8,"['delivery', 'pickup']",,+13129981735,(312) 998-1735,4654.839678691749,41.943218,-87.65401,3349 N Sheffield Ave,,,Chicago,60657,US,IL,"['3349 N Sheffield Ave', 'Chicago, IL 60657']"
EYjyi_lytYaM1Ty7-kNKSg,phodega-chicago,Phodega,https://s3-media0.fl.yelpcdn.com/bphoto/rDsx27fhZnZhjKPq8xV2wg/o.jpg,False,https://www.yelp.com/biz/phodega-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,364,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'hainan', 'title': 'Hainan'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.3,"['delivery', 'pickup']",$$,+17736878187,(773) 687-8187,263.3516381790964,41.90334127310094,-87.6758734,1924 W Division St,,,Chicago,60622,US,IL,"['1924 W Division St', 'Chicago, IL 60622']"
V2jEs7sH44pcG1J9x59f9w,doves-luncheonette-chicago,Dove's Luncheonette,https://s3-media0.fl.yelpcdn.com/bphoto/Bgxh3Qp5__FWRLxAfYpKEA/o.jpg,False,https://www.yelp.com/biz/doves-luncheonette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,814,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.2,"['delivery', 'pickup']",$$,+17736454060,(773) 645-4060,471.38861445708466,41.909487,-87.677293,1545 N Damen Ave,,,Chicago,60622,US,IL,"['1545 N Damen Ave', 'Chicago, IL 60622']"
eWEfgeuMkGjC-yeV7dXArw,monarch-and-lion-chicago-3,"Monarch & Lion, A British Restaurant",https://s3-media0.fl.yelpcdn.com/bphoto/jVhl9mG-vUMASv4-cT4BuQ/o.jpg,False,https://www.yelp.com/biz/monarch-and-lion-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,212,"[{'alias': 'british', 'title': 'British'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'indpak', 'title': 'Indian'}]",4.1,"['delivery', 'pickup']",,+13129732623,(312) 973-2623,5031.6487625706,41.891153,-87.61997400000001,302 E Illinois St,,,Chicago,60611,US,IL,"['302 E Illinois St', 'Chicago, IL 60611']"
TC8tG6To87DUzC365njvXw,river-roast-chicago-3,River Roast,https://s3-media0.fl.yelpcdn.com/bphoto/hGkhJkn2cl-NUM6DGc5OrA/o.jpg,False,https://www.yelp.com/biz/river-roast-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1371,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['delivery', 'pickup']",$$$,+13128220100,(312) 822-0100,4226.172502045457,41.887957929885,-87.63227535993691,315 N La Salle Dr,,,Chicago,60654,US,IL,"['315 N La Salle Dr', 'Chicago, IL 60654']"
XWGnfSRLO0zXOPS8ZxFJnQ,solette-chicago,Solette,https://s3-media0.fl.yelpcdn.com/bphoto/hLiVLDQgE9sUIxh7uiaNMg/o.jpg,False,https://www.yelp.com/biz/solette-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,5,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.8,[],,+13127575212,(312) 757-5212,4265.626163960373,41.884111366960376,-87.634741589427,225 W Randolph St,,,Chicago,60606,US,IL,"['225 W Randolph St', 'Chicago, IL 60606']"
8wARj6QqmnSkUqLwoBCn7w,gibsons-italia-chicago-2,Gibsons Italia,https://s3-media0.fl.yelpcdn.com/bphoto/d0zDS01iNPzrI-vNWzaA1A/o.jpg,False,https://www.yelp.com/biz/gibsons-italia-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1045,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,['delivery'],$$$,+13124141100,(312) 414-1100,3779.107922996089,41.88660415612635,-87.63957346218746,233 N Canal St,,,Chicago,60606,US,IL,"['233 N Canal St', 'Chicago, IL 60606']"
SfaA8AXQVtPY1JtAuJrgaw,la-catedral-cafe-and-restaurant-chicago-2,La Catedral Cafe & Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/GglraKFX83XjZbikoXV57A/o.jpg,False,https://www.yelp.com/biz/la-catedral-cafe-and-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,659,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.3,"['delivery', 'pickup']",$$,+17738237546,(773) 823-7546,7058.604157476115,41.84620962373961,-87.70902274437614,2500 S Christiana Ave,,,Chicago,60623,US,IL,"['2500 S Christiana Ave', 'Chicago, IL 60623']"
